popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
0,173947,True,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,4,hip-hop
66,287374,False,0.384,0.728,7,-6.503,0,0.0623,0.329,1.85e-05,0.329,0.311,156.396,4,pop
0,341986,False,0.515,0.809,9,-5.817,0,0.0512,0.00455,0.0723,0.0905,0.525,142.011,4,rock
0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,rock
3,187720,False,0.764,0.685,8,-5.548,0,0.0599,0.27,0.0,0.318,0.925,82.027,4,pop
0,242096,False,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,4,pop
0,253626,False,0.44,0.838,9,-6.196,1,0.0423,0.0956,0.0,0.473,0.619,138.908,4,rock
88,290320,True,0.908,0.669,7,-2.827,1,0.0738,0.00286,0.0,0.237,0.662,112.238,4,hip-hop
63,177391,False,0.86,0.541,1,-6.51,0,0.0325,0.165,0.163,0.0663,0.952,114.984,4,pop
65,165108,False,0.756,0.538,1,-6.625,0,0.0485,0.654,0.0,0.172,0.516,92.023,4,pop
0,173040,False,0.524,0.487,6,-7.525,0,0.0299,0.253,0.0,0.0579,0.482,117.108,4,rock
69,181514,False,0.703,0.609,11,-7.3,0,0.0444,0.111,0.0,0.0515,0.696,89.929,4,hip-hop
64,322506,False,0.773,0.436,4,-10.972,0,0.0321,0.672,0.00678,0.197,0.533,115.917,4,pop
0,135053,True,0.833,0.652,11,-6.942,1,0.0762,0.00161,0.0985,0.106,0.405,158.022,4,hip-hop
3,155960,False,0.865,0.573,5,-5.501,1,0.0678,0.0863,0.0,0.305,0.563,94.999,4,pop
74,211384,False,0.826,0.779,0,-5.609,1,0.375,0.35,0.0,0.0657,0.936,130.091,4,hip-hop
1,307014,False,0.71,0.625,6,-9.008,0,0.0295,0.029,1.1e-05,0.108,0.784,140.994,4,pop
57,199998,False,0.808,0.811,9,-3.856,0,0.0448,0.163,0.0,0.148,0.753,95.982,4,hip-hop
85,185573,False,0.6,0.76,6,-6.124,0,0.0452,0.166,4.09e-05,0.189,0.519,158.078,4,pop
0,211920,False,0.787,0.858,10,-4.152,0,0.0373,0.405,2.95e-06,0.133,0.814,105.0,4,hip-hop
83,186964,False,0.794,0.719,0,-7.227,1,0.0761,0.0119,0.0,0.276,0.69,90.016,4,pop
0,175238,True,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,4,pop
0,235160,False,0.456,0.802,7,-7.173,1,0.096,0.00266,0.374,0.122,0.0616,116.222,4,pop
64,204507,False,0.706,0.693,0,-5.502,1,0.259,0.0123,0.0,0.346,0.838,141.794,4,hip-hop
63,230204,False,0.663,0.412,5,-8.195,0,0.364,0.00434,0.019,0.215,0.356,98.023,4,hip-hop
64,182640,True,0.598,0.804,2,-5.39,1,0.123,0.0576,0.0,0.252,0.322,139.737,4,hip-hop
77,115401,True,0.76,0.371,6,-8.964,1,0.0531,0.00772,0.0,0.0785,0.653,138.023,4,pop
85,172324,True,0.737,0.802,0,-4.771,1,0.0878,0.468,0.0,0.0931,0.682,144.015,4,pop
0,224453,False,0.742,0.849,2,-6.28,1,0.0376,0.346,0.000115,0.194,0.964,107.188,4,rock
68,199310,False,0.727,0.56,9,-6.175,1,0.079,0.462,0.0,0.109,0.684,86.993,4,pop
0,200786,False,0.679,0.748,0,-3.624,0,0.0385,0.0878,0.0,0.299,0.438,100.035,4,pop
0,143226,False,0.684,0.491,0,-7.655,1,0.0361,0.71,0.0,0.144,0.4,117.916,4,rock
0,136266,True,0.773,0.422,1,-4.572,0,0.187,0.00783,0.00693,0.129,0.488,77.502,1,hip-hop
18,216199,False,0.673,0.902,5,-6.512,0,0.0342,0.0161,0.00795,0.141,0.618,129.024,4,pop
75,245466,False,0.49,0.885,3,-4.121,1,0.0396,0.00218,0.0,0.0741,0.64,166.996,4,rock
4,234560,False,0.813,0.786,6,-4.133,0,0.154,0.107,0.0,0.238,0.828,175.908,4,hip-hop
57,207026,False,0.645,0.798,7,-6.227,0,0.0359,0.204,0.000198,0.318,0.386,109.973,4,hip-hop
77,290526,False,0.687,0.637,10,-9.55,0,0.13,0.12,0.0,0.291,0.56,152.0,4,pop
0,169756,False,0.601,0.713,4,-3.758,0,0.0449,0.0282,0.0,0.158,0.464,122.872,4,pop
0,173947,True,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,4,hip-hop
0,159735,False,0.682,0.919,0,-3.18,0,0.0874,0.256,0.0,0.443,0.535,95.983,4,hip-hop
69,184102,False,0.802,0.737,9,-4.306,1,0.0432,0.309,0.0,0.0815,0.577,116.955,4,hip-hop
67,230493,True,0.688,0.835,8,-4.162,1,0.0911,0.0583,2.87e-06,0.0795,0.88,84.858,4,rock
64,202135,False,0.662,0.688,0,-9.019,1,0.0413,0.0422,0.000918,0.431,0.365,102.95,4,pop
6,203122,False,0.708,0.598,5,-8.365,1,0.0291,0.037,0.0,0.17,0.698,112.027,4,pop
63,212692,False,0.676,0.488,1,-5.091,1,0.154,0.0613,0.0,0.0707,0.151,97.036,4,hip-hop
1,216426,False,0.533,0.426,9,-9.525,0,0.0297,0.46,0.0,0.1,0.152,103.267,3,pop
1,242495,False,0.315,0.418,7,-9.146,1,0.0299,0.131,0.000679,0.0836,0.237,129.116,4,pop
65,140800,False,0.681,0.549,5,-10.269,0,0.399,0.66,0.0,0.0936,0.549,106.652,5,hip-hop
0,212413,False,0.831,0.818,2,-7.827,1,0.0824,0.0245,0.000319,0.0892,0.819,95.022,4,hip-hop
0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,rock
73,244004,False,0.625,0.562,0,-5.828,0,0.0289,0.149,1.67e-05,0.109,0.229,93.998,4,rock
0,212240,False,0.664,0.794,5,-5.503,0,0.038,0.0132,0.0137,0.12,0.933,143.013,4,rock
56,201379,False,0.718,0.489,2,-7.406,1,0.413,0.0287,9.39e-06,0.058,0.582,173.915,4,hip-hop
0,200987,False,0.617,0.298,6,-9.527,1,0.083,0.684,0.0,0.393,0.579,78.016,3,hip-hop
80,178000,False,0.682,0.683,8,-6.444,0,0.0287,0.156,2.32e-05,0.273,0.64,120.023,4,rock
1,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,rock
0,210639,False,0.392,0.496,7,-7.632,1,0.114,0.664,0.000114,0.34,0.589,72.024,4,rock
0,166666,False,0.759,0.451,5,-9.136,1,0.0471,0.611,0.0,0.263,0.679,112.099,4,rock
80,267960,False,0.56,0.595,9,-4.53,1,0.0274,0.199,6.47e-05,0.132,0.144,104.011,4,rock
58,237176,False,0.752,0.518,0,-8.798,0,0.207,0.0422,0.0,0.196,0.548,85.058,4,hip-hop
62,170666,False,0.632,0.761,4,-5.958,0,0.0865,0.173,0.579,0.113,0.0679,90.006,4,hip-hop
1,282740,True,0.79,0.616,10,-7.397,0,0.0983,0.0865,2.34e-05,0.22,0.312,92.967,4,hip-hop
83,146520,True,0.797,0.533,0,-9.74,0,0.0412,0.0172,0.000152,0.103,0.329,131.036,4,hip-hop
89,191822,True,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,4,hip-hop
0,297293,False,0.403,0.59,5,-5.941,1,0.0284,0.508,0.00548,0.272,0.393,141.649,4,rock
0,203641,False,0.53,0.747,4,-4.838,0,0.0694,0.417,1.04e-05,0.107,0.434,91.943,4,pop
0,135053,True,0.833,0.652,11,-6.942,1,0.0762,0.00161,0.0985,0.106,0.405,158.022,4,hip-hop
79,122066,False,0.692,0.497,2,-7.316,1,0.119,0.676,0.0,0.259,0.475,81.308,4,rock
2,183066,False,0.623,0.668,6,-7.282,0,0.0531,0.475,0.0,0.0862,0.823,161.948,4,pop
0,219720,False,0.619,0.696,7,-6.263,0,0.0315,1.93e-05,0.00555,0.38,0.727,125.984,4,rock
0,247493,False,0.394,0.17,0,-10.368,1,0.0451,0.889,0.0,0.105,0.315,130.721,3,pop
1,302360,True,0.477,0.873,1,-4.946,1,0.0355,0.00471,0.00589,0.0813,0.611,161.948,4,rock
0,333800,True,0.793,0.737,6,-4.731,0,0.0785,0.0765,0.0,0.0747,0.697,167.969,4,pop
0,228346,False,0.513,0.663,3,-6.799,1,0.048,0.027,0.0,0.118,0.476,180.185,4,rock
0,124653,False,0.516,0.818,11,-6.076,1,0.0393,0.00701,0.0,0.337,0.769,121.907,4,rock
2,247346,False,0.393,0.277,7,-10.757,1,0.0314,0.7,0.0,0.0966,0.123,89.334,4,rock
81,203266,True,0.901,0.464,5,-9.789,0,0.0645,0.368,1.71e-05,0.238,0.638,109.004,4,hip-hop
66,235297,False,0.658,0.539,3,-7.043,1,0.0433,0.857,1.45e-06,0.0999,0.461,80.088,4,pop
80,188343,True,0.782,0.559,6,-7.106,0,0.0767,0.125,0.0,0.385,0.685,129.992,1,pop
74,269573,True,0.75,0.789,0,-5.058,1,0.0647,0.0148,0.0,0.501,0.467,135.954,4,hip-hop
61,220312,False,0.566,0.862,7,-6.02,0,0.105,0.0246,0.0,0.103,0.455,147.974,4,hip-hop
0,229933,False,0.603,0.886,5,-3.777,0,0.0837,0.00045,0.0,0.26,0.395,126.027,4,rock
59,199402,False,0.896,0.764,0,-4.271,1,0.0767,0.174,2.36e-05,0.0677,0.601,100.516,4,hip-hop
88,298899,True,0.332,0.225,0,-8.697,1,0.0348,0.767,0.00349,0.128,0.297,81.055,3,pop
66,267727,False,0.783,0.942,11,-4.371,0,0.0815,0.176,2.01e-06,0.175,0.908,132.028,4,pop
0,243057,False,0.503,0.582,0,-4.324,1,0.0253,0.472,0.0,0.103,0.326,77.321,4,rock
63,216774,False,0.861,0.886,10,-5.413,0,0.122,0.182,1.29e-06,0.0559,0.898,124.031,4,hip-hop
0,131760,False,0.62,0.309,5,-9.209,1,0.0495,0.788,0.0,0.146,0.664,145.363,4,rock
4,192026,True,0.725,0.725,8,-6.067,0,0.159,0.0119,0.0,0.086,0.515,140.003,4,hip-hop
87,146470,False,0.723,0.772,1,-6.784,1,0.0792,0.00524,1.15e-05,0.367,0.58,102.004,4,hip-hop
66,174711,False,0.789,0.95,5,-3.604,0,0.0759,0.191,1.41e-05,0.0969,0.746,126.013,4,pop
2,155960,False,0.865,0.573,5,-5.501,1,0.0678,0.0863,0.0,0.305,0.563,94.999,4,pop
66,179228,False,0.677,0.682,3,-6.518,0,0.137,0.00392,0.0,0.181,0.646,89.81,4,pop
2,187146,False,0.601,0.824,0,-4.757,1,0.0474,0.00866,0.173,0.155,0.246,167.965,4,rock
0,223800,False,0.329,0.866,4,-4.328,1,0.0484,0.0724,0.0,0.0869,0.257,184.793,4,rock
4,144573,False,0.712,0.539,2,-5.194,1,0.174,0.116,0.0,0.219,0.406,167.764,4,pop
3,285024,False,0.727,0.382,9,-9.145,1,0.0314,0.809,0.0,0.0998,0.828,115.003,4,rock
63,230640,False,0.6,0.451,4,-10.246,0,0.0344,0.133,1.23e-05,0.122,0.223,78.023,4,pop
0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,rock
60,232081,False,0.736,0.672,9,-5.877,0,0.113,0.435,0.0,0.132,0.616,80.039,4,hip-hop
83,299960,False,0.705,0.712,6,-6.156,1,0.0385,0.0102,0.000855,0.1,0.62,97.512,4,rock
82,148188,False,0.711,0.702,5,-10.048,1,0.233,0.00487,0.0163,0.0932,0.674,180.219,4,hip-hop
90,210575,True,0.637,0.715,2,-4.971,0,0.0455,0.148,0.0,0.0892,0.308,141.872,4,hip-hop
0,143226,False,0.684,0.491,0,-7.655,1,0.0361,0.71,0.0,0.144,0.4,117.916,4,rock
4,202053,False,0.476,0.979,4,-3.504,0,0.133,0.00142,0.00686,0.0944,0.394,140.408,4,rock
88,260253,False,0.582,0.525,1,-7.163,0,0.0627,0.111,0.0,0.134,0.51,133.249,4,pop
0,189800,False,0.873,0.658,4,-8.031,0,0.108,0.00858,0.0061,0.0999,0.483,104.033,4,hip-hop
64,234130,True,0.818,0.726,7,-6.694,0,0.216,0.0916,1.01e-06,0.106,0.345,92.013,4,hip-hop
2,182506,False,0.678,0.698,7,-4.57,1,0.0587,0.00214,4.94e-06,0.0945,0.812,192.005,4,pop
0,193151,False,0.449,0.886,8,-2.501,1,0.0624,0.00248,7.48e-05,0.0743,0.61,171.016,4,rock
59,285773,False,0.737,0.857,7,-5.806,1,0.0451,0.0588,1.17e-05,0.281,0.817,126.005,4,hip-hop
74,224072,False,0.787,0.603,9,-4.781,1,0.034,0.435,0.0,0.101,0.743,106.984,4,pop
72,216026,False,0.622,0.431,11,-8.26,0,0.0293,0.0955,0.0,0.088,0.365,117.919,4,pop
66,70434,False,0.711,0.346,7,-10.162,1,0.0291,0.766,0.0,0.212,0.771,91.993,4,hip-hop
69,276380,False,0.465,0.769,0,-3.209,1,0.0325,0.581,0.0,0.108,0.473,87.961,4,pop
77,206060,False,0.796,0.572,8,-7.03,0,0.0545,0.416,2.55e-05,0.0975,0.304,98.967,4,hip-hop
1,189800,False,0.873,0.658,4,-8.031,0,0.108,0.00858,0.0061,0.0999,0.483,104.033,4,hip-hop
0,203064,False,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,4,pop
73,184905,True,0.758,0.598,0,-5.695,0,0.0868,0.16,0.0,0.295,0.658,149.836,4,pop
80,232533,False,0.656,0.291,2,-10.572,1,0.0293,0.872,0.0,0.114,0.298,103.971,4,rock
2,159226,False,0.555,0.921,8,-4.606,1,0.0369,0.00264,0.000205,0.117,0.775,121.141,4,rock
1,216426,False,0.533,0.426,9,-9.525,0,0.0297,0.46,0.0,0.1,0.152,103.267,3,pop
61,308571,False,0.54,0.56,9,-8.176,1,0.381,0.0466,0.0,0.218,0.727,116.498,3,hip-hop
3,175497,False,0.637,0.807,2,-5.193,0,0.0411,0.133,3.89e-06,0.249,0.774,156.954,4,hip-hop
42,191173,False,0.544,0.337,10,-9.846,1,0.0653,0.357,6.34e-05,0.085,0.667,192.685,4,rock
2,171066,False,0.442,0.9,0,-5.032,1,0.0529,0.0109,0.0,0.395,0.609,148.62,4,rock
57,84650,False,0.797,0.71,6,-6.815,0,0.0581,0.343,0.906,0.0932,0.502,99.981,4,hip-hop
86,141805,True,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,4,hip-hop
1,239426,False,0.684,0.487,5,-5.887,1,0.0367,0.495,4.57e-06,0.0821,0.456,81.997,4,pop
0,119120,False,0.607,0.522,4,-10.068,1,0.0279,0.235,0.0,0.129,0.887,162.081,4,rock
58,315653,False,0.615,0.748,10,-8.788,0,0.0948,0.412,0.000288,0.0621,0.505,135.071,4,hip-hop
70,249126,False,0.473,0.401,4,-7.018,0,0.0241,0.629,1.17e-05,0.154,0.345,90.076,4,pop
79,199205,True,0.82,0.504,4,-9.113,0,0.141,0.261,7e-06,0.104,0.275,85.016,4,hip-hop
0,172342,False,0.795,0.565,3,-4.457,0,0.0948,0.131,0.0,0.0802,0.55,87.925,4,hip-hop
62,180000,True,0.829,0.615,9,-5.223,1,0.261,0.0657,0.0,0.0683,0.525,83.93,4,hip-hop
0,201573,False,0.512,0.796,1,-4.075,1,0.0645,0.00147,0.000209,0.0938,0.344,171.014,4,pop
0,183066,False,0.623,0.668,6,-7.282,0,0.0531,0.475,0.0,0.0862,0.823,161.948,4,pop
2,250626,False,0.527,0.89,0,-3.335,1,0.0338,0.0678,0.000162,0.222,0.818,122.494,4,rock
0,191822,True,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,4,hip-hop
60,270545,False,0.384,0.658,7,-5.125,1,0.05,0.201,0.0,0.245,0.67,82.43,3,hip-hop
69,192000,False,0.691,0.614,4,-8.991,0,0.0534,0.027,0.106,0.158,0.061,77.489,4,pop
2,304053,False,0.303,0.976,5,-3.583,0,0.225,0.00266,0.135,0.0707,0.193,88.536,4,rock
66,285250,False,0.467,0.826,4,-3.885,0,0.049,0.298,0.0,0.204,0.417,160.025,4,hip-hop
1,382973,False,0.719,0.584,1,-13.346,1,0.0386,0.272,0.000803,0.0288,0.849,108.832,4,rock
0,183066,False,0.623,0.668,6,-7.282,0,0.0531,0.475,0.0,0.0862,0.823,161.948,4,pop
0,237720,False,0.671,0.673,11,-6.941,0,0.0444,0.15,5.16e-05,0.304,0.493,121.96,4,rock
55,63706,False,0.705,0.73,5,-7.886,1,0.346,0.159,0.000239,0.154,0.819,140.14,4,hip-hop
68,301862,False,0.591,0.648,7,-7.556,0,0.0392,0.449,0.0,0.382,0.423,107.978,1,pop
80,162569,True,0.647,0.723,5,-6.214,1,0.0491,0.00503,0.0,0.176,0.443,105.001,4,pop
0,125302,False,0.907,0.652,0,-7.733,1,0.0578,0.284,0.000337,0.135,0.93,107.946,4,hip-hop
66,244444,False,0.774,0.672,2,-4.351,1,0.0621,0.276,1.82e-05,0.111,0.307,107.956,4,hip-hop
0,118466,True,0.904,0.601,2,-5.561,1,0.198,0.0305,0.0,0.615,0.761,87.037,4,hip-hop
71,234546,False,0.593,0.851,9,-5.456,1,0.0446,0.0683,0.0,0.271,0.344,119.987,4,rock
82,266960,False,0.307,0.433,1,-10.057,1,0.029,0.388,9.08e-05,0.332,0.224,160.9,4,rock
0,184390,False,0.692,0.883,7,-4.698,1,0.0582,0.0512,0.0,0.228,0.614,122.984,4,pop
1,255680,False,0.619,0.504,5,-11.562,1,0.025,0.0614,0.0,0.06,0.568,84.335,4,rock
4,236493,False,0.799,0.818,6,-4.628,1,0.0801,0.113,0.00315,0.0942,0.951,175.998,4,hip-hop
69,151218,False,0.782,0.69,7,-7.811,1,0.0708,0.00909,0.000661,0.359,0.429,99.944,4,pop
67,208500,False,0.613,0.47,9,-8.441,0,0.0344,0.823,1.87e-06,0.138,0.459,102.944,4,pop
57,75000,False,0.724,0.6,11,-12.024,0,0.4,0.636,0.0,0.133,0.731,77.549,4,hip-hop
30,318427,False,0.746,0.649,11,-10.096,0,0.0327,0.587,1.23e-05,0.134,0.654,104.984,4,pop
0,174398,True,0.517,0.707,7,-5.474,1,0.0693,0.0164,0.0,0.453,0.264,82.859,4,hip-hop
89,189893,True,0.463,0.642,1,-4.474,1,0.34,0.314,0.0,0.0686,0.339,83.389,4,hip-hop
82,214506,False,0.645,0.713,6,-5.355,1,0.0393,0.00835,0.0,0.113,0.566,74.989,4,rock
80,202533,False,0.421,0.873,10,-4.343,1,0.0564,0.0654,0.0,0.123,0.629,84.786,4,rock
80,244013,False,0.648,0.594,11,-7.027,0,0.0293,0.114,0.0462,0.116,0.544,113.983,4,rock
1,232128,False,0.595,0.459,11,-9.413,1,0.0461,0.571,0.000165,0.101,0.272,129.661,4,pop
0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,rock
84,270586,True,0.816,0.775,11,-3.323,1,0.234,0.16,0.00031,0.0543,0.527,93.431,4,hip-hop
1,408173,False,0.398,0.93,11,-6.76,1,0.0599,0.000854,0.121,0.0874,0.73,190.84,4,rock
89,141805,True,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,4,hip-hop
0,243057,False,0.503,0.582,0,-4.324,1,0.0253,0.472,0.0,0.103,0.326,77.321,4,rock
56,256500,False,0.45,0.647,7,-9.067,0,0.0835,0.26,5.8e-05,0.402,0.122,139.933,4,hip-hop
0,141600,False,0.508,0.769,2,-5.973,1,0.0326,0.0577,6.1e-06,0.063,0.939,178.95,4,rock
2,309600,False,0.557,0.442,5,-7.224,1,0.0243,0.731,1.46e-05,0.11,0.213,146.277,4,pop
75,171040,False,0.365,0.851,4,-6.238,0,0.0645,0.0964,0.003,0.237,0.309,78.086,4,rock
1,170964,False,0.438,0.178,5,-9.402,1,0.0414,0.957,1.1e-06,0.316,0.344,75.25,1,pop
0,140773,False,0.64,0.663,0,-7.516,1,0.0373,0.201,0.00806,0.152,0.665,132.768,4,rock
78,185480,False,0.721,0.751,10,-6.203,0,0.125,0.162,6.59e-06,0.118,0.738,140.095,4,pop
2,229517,False,0.492,0.59,4,-4.032,0,0.0313,0.00109,0.0023,0.271,0.179,117.637,4,rock
57,240000,False,0.765,0.685,2,-4.727,1,0.264,0.024,0.0,0.0303,0.608,159.872,4,hip-hop
88,172626,True,0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,4,pop
65,139756,False,0.811,0.757,1,-5.882,0,0.257,0.142,0.0,0.183,0.958,81.972,4,pop
0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,rock
59,245524,False,0.57,0.793,10,-5.366,0,0.228,0.183,0.0,0.664,0.472,172.068,4,hip-hop
0,173600,False,0.509,0.326,0,-9.59,0,0.0254,0.0618,0.805,0.293,0.229,86.829,4,rock
0,231226,False,0.463,0.677,10,-5.528,1,0.0417,0.257,0.0,0.089,0.782,202.05,4,rock
63,234863,False,0.78,0.758,5,-6.414,0,0.138,0.115,0.0,0.183,0.711,92.016,4,hip-hop
71,289942,False,0.546,0.786,4,-9.486,1,0.212,0.349,1.35e-06,0.109,0.434,99.798,3,pop
77,148750,True,0.62,0.62,1,-6.322,0,0.0375,0.0388,0.000213,0.129,0.459,144.835,4,pop
59,244831,False,0.746,0.988,10,-4.565,0,0.0637,0.29,0.00218,0.131,0.61,130.042,4,hip-hop
0,246600,False,0.64,0.644,1,-10.273,1,0.0283,0.273,0.0,0.0449,0.722,99.197,4,rock
0,248173,False,0.531,0.818,2,-5.358,1,0.0452,0.0694,0.00949,0.263,0.471,90.767,4,rock
0,173306,False,0.661,0.576,6,-6.025,0,0.485,0.026,0.0,0.0623,0.924,123.425,5,hip-hop
0,396773,False,0.547,0.56,0,-6.32,1,0.0241,0.0393,3.63e-06,0.0632,0.472,83.337,4,rock
64,254841,False,0.445,0.615,0,-7.714,1,0.0852,0.422,0.0,0.116,0.235,123.984,4,pop
73,298986,False,0.662,0.4,2,-11.2,1,0.0548,0.735,1.65e-05,0.0863,0.617,79.972,4,pop
0,166773,True,0.789,0.71,4,-4.574,0,0.353,0.37,0.0,0.155,0.826,95.178,4,hip-hop
77,262247,False,0.792,0.647,10,-5.447,0,0.334,0.0299,0.0,0.119,0.638,89.029,4,hip-hop
0,177506,False,0.5,0.71,3,-3.015,1,0.0339,0.19,0.00025,0.269,0.419,89.929,4,rock
5,377746,False,0.636,0.67,9,-10.958,1,0.257,0.582,0.0,0.0453,0.572,115.577,4,rock
59,189151,False,0.707,0.941,1,-2.606,0,0.041,0.0173,3.65e-05,0.134,0.337,99.013,4,hip-hop
0,169756,False,0.601,0.713,4,-3.758,0,0.0449,0.0282,0.0,0.158,0.464,122.872,4,pop
0,223973,False,0.344,0.931,1,-3.759,1,0.0783,0.00104,0.0,0.0903,0.251,148.104,4,rock
70,398799,False,0.223,0.359,0,-7.569,1,0.0312,0.845,0.0,0.133,0.193,73.059,4,pop
0,313124,False,0.652,0.657,3,-4.491,0,0.0306,0.00208,6.93e-05,0.0859,0.0861,127.997,4,pop
3,217773,False,0.812,0.764,8,-3.39,0,0.101,0.59,0.0,0.253,0.431,100.082,4,hip-hop
0,199592,False,0.646,0.607,7,-7.671,0,0.0335,0.0127,2.32e-05,0.32,0.536,123.033,4,rock
0,212800,False,0.726,0.779,1,-7.057,0,0.0251,0.0178,0.00178,0.104,0.841,109.133,4,rock
0,189147,True,0.942,0.566,11,-4.834,1,0.226,0.0773,0.0,0.11,0.479,132.858,4,hip-hop
68,352710,False,0.261,0.603,0,-6.733,1,0.0367,0.558,0.0,0.184,0.207,158.125,4,pop
0,221893,False,0.597,0.868,7,-5.095,1,0.0526,0.0212,0.0,0.664,0.709,160.021,4,rock
0,307440,False,0.252,0.738,7,-5.326,1,0.0446,0.0145,0.000497,0.375,0.256,165.187,4,rock
2,288533,False,0.531,0.864,4,-4.948,0,0.0611,0.000753,0.00046,0.354,0.485,166.312,4,rock
74,248040,False,0.789,0.786,2,-4.788,1,0.297,0.596,0.0,0.0997,0.39,119.957,4,hip-hop
66,371790,False,0.296,0.582,9,-5.18,0,0.0413,0.449,0.0,0.319,0.365,168.4,3,pop
72,341054,False,0.562,0.519,3,-8.744,1,0.0326,0.557,0.000268,0.172,0.415,122.925,4,pop
1,159123,False,0.87,0.479,9,-7.779,1,0.165,0.161,0.000157,0.209,0.717,104.059,4,hip-hop
3,187107,False,0.721,0.769,7,-4.111,1,0.105,0.0922,0.0,0.0817,0.915,155.932,4,hip-hop
0,143226,False,0.684,0.491,0,-7.655,1,0.0361,0.71,0.0,0.144,0.4,117.916,4,rock
0,228666,True,0.407,0.954,7,-3.753,1,0.0532,0.000629,0.186,0.0545,0.454,171.988,4,rock
59,205200,False,0.809,0.873,6,-2.455,0,0.0556,0.00612,9.07e-06,0.0732,0.34,100.013,4,hip-hop
56,180000,False,0.84,0.837,5,-6.18,0,0.272,0.229,0.0,0.105,0.881,141.999,4,hip-hop
1,257066,False,0.691,0.686,7,-7.465,0,0.0493,0.000647,0.00456,0.106,0.666,87.312,4,rock
76,209493,True,0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,4,rock
71,224853,False,0.704,0.563,4,-4.739,0,0.0297,0.594,0.0,0.133,0.0739,94.037,4,pop
76,224693,False,0.516,0.764,2,-6.223,1,0.0366,0.0717,0.0,0.115,0.376,148.021,4,rock
0,248768,False,0.685,0.909,3,-4.034,0,0.0396,0.0471,0.0,0.35,0.922,95.004,4,hip-hop
74,230400,False,0.716,0.803,10,-5.14,0,0.0445,0.03,0.0,0.0817,0.325,124.961,4,pop
0,311240,False,0.429,0.63,0,-7.392,1,0.0329,0.078,0.0,0.104,0.211,151.627,4,rock
58,262539,False,0.585,0.901,2,-5.785,1,0.0745,0.479,0.0,0.248,0.62,99.929,4,hip-hop
68,290360,False,0.779,0.854,9,-4.958,1,0.219,0.0462,0.0,0.21,0.379,91.992,4,hip-hop
1,169756,False,0.601,0.713,4,-3.758,0,0.0449,0.0282,0.0,0.158,0.464,122.872,4,pop
5,244804,False,0.467,0.9,11,-4.505,1,0.0451,0.000187,0.000493,0.105,0.554,130.027,4,rock
57,266309,False,0.766,0.909,2,-6.181,0,0.0693,0.196,0.0,0.106,0.51,99.958,4,hip-hop
2,192477,True,0.812,0.855,7,-3.725,1,0.0554,0.0789,0.000167,0.108,0.573,90.04,4,hip-hop
80,272026,True,0.447,0.954,8,-8.069,1,0.0751,0.0235,0.403,0.298,0.331,123.453,4,rock
64,226313,False,0.922,0.763,5,-5.948,0,0.0974,0.261,0.0672,0.464,0.478,128.032,4,hip-hop
0,216866,False,0.533,0.771,4,-6.512,1,0.028,0.0883,0.0,0.0428,0.853,103.262,4,rock
74,253333,False,0.486,0.494,6,-8.56,1,0.0324,0.715,0.0,0.109,0.414,179.975,4,hip-hop
70,204255,True,0.615,0.623,4,-6.724,0,0.0867,0.0893,0.0,0.205,0.266,92.937,4,pop
0,172342,False,0.795,0.565,3,-4.457,0,0.0948,0.131,0.0,0.0802,0.55,87.925,4,hip-hop
84,198973,True,0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,4,hip-hop
86,233712,False,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,4,pop
73,201526,False,0.792,0.895,1,-3.112,0,0.0587,0.165,0.0,0.0501,0.793,94.968,4,pop
63,251428,False,0.524,0.765,3,-2.625,0,0.184,0.319,0.0,0.332,0.475,157.487,3,pop
